config_id,category,n_layer,d_model,n_h,n_kv,d_qk,d_v,d_mlp,decode_tok_s,ttft_ms,tpot_ms,duration_s,baseline_power_w,active_power_w,peak_power_w,dynamic_power_w,total_energy_j,dynamic_energy_per_token_mj,temp_cpu_start_c,temp_cpu_end_c,cooling_state,cpu_freq_mhz,voltage_v,notes
RND_0423,Random_50M_150M,15,480,2,1,16,16,1984,38.6500,572.00,25.87,1.3741,0.0690,0.2839,0.8292,0.2149,0.3901,9.2286,35.1,36.8,0,1900.8,3.970,
RND_0424,Random_50M_150M,13,384,1,1,16,16,2048,40.2600,672.00,24.84,1.4420,0.0740,0.2914,0.5916,0.2174,0.4202,9.7960,35.7,36.1,0,1900.8,3.958,
RND_0425,Random_50M_150M,23,384,4,4,48,48,992,41.2200,465.00,24.26,1.2171,0.1110,0.2603,0.3605,0.1493,0.3168,5.6776,35.4,35.7,0,1900.8,3.949,
RND_0426,Random_50M_150M,11,544,2,1,64,48,2144,43.3600,591.00,23.06,1.3059,0.0475,0.2533,0.3831,0.2058,0.3308,8.3984,35.7,35.7,0,1900.8,3.950,
RND_0427,Random_50M_150M,27,544,1,1,48,16,1952,19.2100,1855.00,52.06,3.4687,0.0510,0.4194,0.6607,0.3684,1.4548,39.9307,35.7,36.8,0,1900.8,3.941,
RND_0428,Random_50M_150M,7,608,8,1,16,32,2944,44.8000,598.00,22.32,1.2900,0.0819,0.2840,0.5933,0.2021,0.3663,8.1474,36.4,36.1,0,1900.8,3.940,
RND_0429,Random_50M_150M,14,576,8,2,64,48,1664,11.5800,566.00,86.36,3.2430,0.0821,0.4461,0.7799,0.3640,1.4468,36.8901,36.1,35.7,0,1900.8,3.937,
RND_0430,Random_50M_150M,8,576,1,1,32,64,2272,46.3400,485.00,21.58,1.1540,0.0731,0.2462,0.4193,0.1731,0.2841,6.2439,35.7,35.7,0,1900.8,3.930,
RND_0431,Random_50M_150M,26,608,6,6,32,48,1344,22.1000,1221.00,45.25,2.6237,0.0866,0.3798,0.6771,0.2932,0.9965,24.0389,36.8,35.7,0,1900.8,3.927,
RND_0432,Random_50M_150M,28,576,6,3,16,64,1440,23.0700,1124.00,43.35,2.4677,0.1110,0.3266,0.6063,0.2156,0.8060,16.6235,36.8,37.1,0,1900.8,3.918,
RND_0433,Random_50M_150M,21,640,4,1,32,32,1376,31.1900,825.00,32.06,1.8189,0.0709,0.2633,0.3923,0.1924,0.4789,10.9372,35.7,36.4,0,1900.8,3.916,
RND_0434,Random_50M_150M,11,608,4,2,48,16,3040,29.9500,925.00,33.39,1.9601,0.0908,0.2665,0.4851,0.1757,0.5224,10.7613,35.7,35.7,0,1900.8,3.911,
RND_0435,Random_50M_150M,14,512,8,2,64,64,1344,14.3300,402.00,69.78,2.5653,0.0810,0.4172,0.7171,0.3361,1.0701,26.9461,36.1,36.8,0,1900.8,3.909,
RND_0436,Random_50M_150M,25,448,16,8,16,32,1024,12.5900,523.00,79.43,2.9853,0.0926,0.4834,0.6801,0.3909,1.4432,36.4656,36.4,37.1,0,1900.8,3.905,
RND_0437,Random_50M_150M,24,640,1,1,48,32,1056,31.6300,731.00,31.62,1.7111,0.1017,0.2684,0.4576,0.1667,0.4593,8.9148,36.8,36.4,0,1900.8,3.902,
RND_0438,Random_50M_150M,21,544,1,1,16,48,1888,21.3100,1361.00,46.93,2.8157,0.0909,0.3782,0.6688,0.2874,1.0650,25.2865,35.7,36.4,0,1900.8,3.905,
RND_0439,Random_50M_150M,8,544,8,1,48,16,2720,43.0600,552.00,23.22,1.2719,0.0879,0.2602,0.3998,0.1723,0.3310,6.8474,36.4,36.4,0,1900.8,3.895,
RND_0440,Random_50M_150M,26,480,8,4,48,48,1504,24.6400,1023.00,40.58,2.2811,0.0757,0.3544,0.5835,0.2787,0.8083,19.8669,35.7,36.8,0,1900.8,3.890,
RND_0441,Random_50M_150M,10,576,8,1,48,48,1600,15.2900,414.00,65.40,2.4415,0.0525,0.3662,0.6798,0.3137,0.8940,23.9335,36.4,36.1,0,1900.8,3.893,
RND_0442,Random_50M_150M,27,416,16,8,48,16,2112,21.5700,1207.00,46.36,2.6442,0.0788,0.4392,0.9587,0.3604,1.1614,29.7800,35.4,37.1,0,1900.8,3.885,
RND_0443,Random_50M_150M,12,576,6,2,64,16,2304,32.4300,761.00,30.84,1.7169,0.0857,0.2470,0.3287,0.1614,0.4242,8.6584,36.1,37.1,0,1900.8,3.886,
RND_0444,Random_50M_150M,14,640,1,1,64,48,1088,34.3300,685.00,29.13,1.5880,0.0863,0.2548,0.3842,0.1685,0.4046,8.3598,36.4,35.7,0,1900.8,3.877,
RND_0445,Random_50M_150M,25,480,1,1,32,32,1792,29.2700,951.00,34.16,2.0101,0.1417,0.3230,0.5645,0.1813,0.6492,11.3862,36.1,36.4,0,1900.8,3.877,
RND_0446,Random_50M_150M,12,544,6,6,32,64,2304,31.0300,781.00,32.23,1.7800,0.0687,0.2711,0.4694,0.2025,0.4826,11.2617,36.8,36.4,0,1900.8,3.872,
RND_0447,Random_50M_150M,26,448,1,1,16,64,1440,30.2100,695.00,33.10,1.7212,0.3250,0.4686,0.6906,0.1436,0.8065,7.7250,35.7,36.4,0,1900.8,3.875,
RND_0448,Random_50M_150M,24,416,1,1,48,64,2240,26.5000,963.00,37.74,2.1328,0.0908,0.3878,0.6943,0.2970,0.8271,19.7944,35.7,36.8,0,1900.8,3.868,
RND_0449,Random_50M_150M,6,480,12,12,32,32,2592,49.1300,359.00,20.35,0.9900,0.0548,0.2427,0.2991,0.1879,0.2403,5.8145,35.7,37.1,0,1900.8,3.867,
RND_0450,Random_50M_150M,20,448,6,2,48,16,2368,26.7200,934.00,37.43,2.0942,0.0870,0.5954,0.8947,0.5085,1.2469,33.2755,36.1,36.4,0,1900.8,3.871,
RND_0451,Random_50M_150M,21,480,12,12,32,16,1504,30.1900,844.00,33.12,1.8708,0.0798,0.3196,0.6960,0.2398,0.5979,14.0207,35.4,36.8,0,1900.8,3.859,
RND_0452,Random_50M_150M,28,288,16,1,32,64,992,36.8200,609.00,27.16,1.4509,0.0710,0.3452,0.6834,0.2742,0.5008,12.4317,36.4,35.7,0,1900.8,3.852,
RND_0453,Random_50M_150M,16,576,2,2,16,32,1216,13.3700,370.00,74.79,2.6886,0.0659,0.3940,0.6940,0.3281,1.0594,27.5691,35.4,36.4,0,1900.8,3.849,
RND_0454,Random_50M_150M,14,608,12,6,64,64,1376,29.8400,804.00,33.51,1.8429,0.0624,0.3064,0.5390,0.2440,0.5646,14.0520,35.7,36.1,0,1900.8,3.850,
RND_0455,Random_50M_150M,13,448,4,4,48,64,2336,32.2200,605.00,31.04,1.5671,0.1995,0.3860,0.5921,0.1865,0.6049,9.1314,36.8,36.1,0,1900.8,3.848,
RND_0456,Random_50M_150M,12,448,2,1,48,16,2272,42.0100,574.00,23.80,1.3119,0.0647,0.2377,0.3656,0.1731,0.3119,7.0957,35.7,35.7,0,1900.8,3.855,
RND_0457,Random_50M_150M,19,480,12,1,48,32,928,35.4700,496.00,28.19,1.3700,0.0592,0.2202,0.3282,0.1610,0.3017,6.8942,35.7,35.4,0,1900.8,3.844,
RND_0458,Random_50M_150M,12,448,1,1,48,32,2272,40.5800,496.00,24.64,1.2599,0.0822,0.2670,0.5678,0.1847,0.3364,7.2734,35.7,36.4,0,1900.8,3.843,
RND_0459,Random_50M_150M,27,416,1,1,32,16,1376,29.1900,1070.00,34.26,2.1320,0.0838,0.3598,0.6341,0.2760,0.7671,18.3863,36.1,36.8,0,1900.8,3.849,
RND_0460,Random_50M_150M,27,480,1,1,48,32,1056,33.4100,607.00,29.93,1.5349,0.0787,0.2658,0.4394,0.1871,0.4080,8.9754,35.7,35.7,0,1900.8,3.843,
RND_0461,Random_50M_150M,4,608,1,1,64,48,3136,38.6100,555.00,25.90,1.3579,0.0551,0.2309,0.3575,0.1758,0.3135,7.4605,35.7,36.1,0,1900.8,3.832,
RND_0462,Random_50M_150M,26,288,4,1,32,64,1568,39.2900,651.00,25.45,1.4400,0.0556,0.4834,0.8620,0.4278,0.6960,19.2490,33.4,33.0,0,1900.8,4.178,
RND_0463,Random_50M_150M,18,512,6,3,64,48,864,37.7100,458.00,26.52,1.2801,0.0716,0.2783,0.3883,0.2066,0.3562,8.2652,33.7,33.4,0,1363.2,4.175,
RND_0464,Random_50M_150M,16,608,6,2,64,48,2496,23.8500,1145.00,41.93,2.4448,0.0475,0.2905,0.5737,0.2429,0.7101,18.5607,33.4,34.7,0,1900.8,4.174,
RND_0465,Random_50M_150M,9,640,12,12,32,16,1472,14.4500,397.00,69.20,2.5423,0.2054,0.4118,0.8804,0.2064,1.0468,16.3962,33.7,34.7,0,1900.8,4.168,
RND_0466,Random_50M_150M,19,512,2,1,64,64,2624,8.6700,854.00,115.34,4.4295,0.0678,0.5219,0.9453,0.4541,2.3116,62.8554,34.7,34.4,0,1900.8,4.154,
RND_0467,Random_50M_150M,16,576,6,1,32,48,1888,31.0900,807.00,32.16,1.8041,0.0659,0.2645,0.4932,0.1987,0.4773,11.2003,34.4,34.4,0,1900.8,4.152,
RND_0468,Random_50M_150M,28,352,6,1,16,32,1856,30.1900,803.00,33.12,1.8298,0.3301,0.3542,0.5801,0.0241,0.6480,1.3761,34.7,35.7,0,1900.8,4.142,
RND_0469,Random_50M_150M,22,448,1,1,64,16,1792,26.7900,1245.00,37.33,2.4021,0.2121,0.3864,0.6825,0.1742,0.9281,13.0794,35.1,35.4,0,1900.8,4.143,
RND_0470,Random_50M_150M,28,448,12,2,48,64,896,10.6700,652.00,93.72,3.5573,0.3314,0.5127,0.9377,0.1812,1.8238,20.1467,34.4,35.7,0,1900.8,4.144,
RND_0471,Random_50M_150M,24,608,4,2,32,48,1248,24.2800,875.00,41.19,2.1518,0.0701,0.2889,0.5562,0.2188,0.6217,14.7135,35.7,36.4,0,1900.8,4.121,
RND_0472,Random_50M_150M,28,512,2,2,32,48,2528,17.6900,1505.00,56.53,3.2574,0.0684,0.4614,0.9125,0.3930,1.5030,40.0035,35.1,36.1,0,1900.8,4.120,
RND_0473,Random_50M_150M,15,576,16,8,64,48,2240,8.2500,878.00,121.21,4.6356,0.0701,0.5221,1.1998,0.4520,2.4201,65.4735,36.4,35.7,0,1900.8,4.119,
RND_0474,Random_50M_150M,17,608,16,16,32,32,2176,22.3500,1305.00,44.74,2.6920,0.0722,0.3487,0.8162,0.2765,0.9387,23.2581,36.1,35.7,0,1900.8,4.103,
RND_0475,Random_50M_150M,19,544,6,6,48,16,1280,32.8700,704.00,30.42,1.6471,0.0810,0.2659,0.3982,0.1849,0.4379,9.5178,35.4,35.4,0,1900.8,4.103,
RND_0476,Random_50M_150M,28,448,6,1,16,32,2400,21.6200,1345.00,46.25,2.7789,0.0974,0.4477,0.7585,0.3503,1.2440,30.4169,35.7,37.1,0,1900.8,4.081,
RND_0477,Random_50M_150M,18,576,4,1,16,32,2400,26.1400,1078.00,38.26,2.2639,0.0526,0.3176,0.7568,0.2649,0.7189,18.7429,35.4,36.8,0,1900.8,4.092,
RND_0478,Random_50M_150M,5,640,12,3,64,48,1856,15.7700,350.00,63.41,2.3158,0.0579,0.3093,0.6188,0.2515,0.7164,18.1985,35.7,36.1,0,1900.8,4.088,
RND_0479,Random_50M_150M,15,416,8,8,16,64,1760,38.7500,570.00,25.81,1.3700,0.0534,0.2586,0.3829,0.2052,0.3543,8.7831,35.7,36.4,0,1900.8,4.091,
RND_0480,Random_50M_150M,22,416,16,2,16,32,2144,27.5100,926.00,36.35,2.0529,0.0977,0.6292,0.8677,0.5315,1.2917,34.0965,35.4,36.1,0,1900.8,4.076,
RND_0481,Random_50M_150M,14,448,2,2,48,16,1632,44.5400,454.00,22.45,1.1500,0.0767,0.2946,0.5820,0.2179,0.3388,7.8314,35.4,36.1,0,1900.8,4.071,
RND_0482,Random_50M_150M,8,544,8,8,16,64,1696,45.4500,389.00,22.00,1.0711,0.0676,0.2474,0.3624,0.1798,0.2650,6.0174,35.7,35.4,0,1900.8,4.076,
RND_0483,Random_50M_150M,5,544,8,2,32,48,2560,50.9000,336.00,19.65,0.9450,0.0591,0.2718,0.4632,0.2127,0.2569,6.2808,35.7,35.7,0,1900.8,4.070,
RND_0484,Random_50M_150M,5,640,6,3,16,32,3200,14.7900,393.00,67.61,2.4890,0.0583,0.3410,0.7032,0.2827,0.8487,21.9856,35.4,36.1,0,1900.8,4.075,
RND_0485,Random_50M_150M,13,512,16,16,16,48,672,38.9400,388.00,25.68,1.1841,0.0548,0.2328,0.3329,0.1780,0.2756,6.5858,35.4,35.7,0,1900.8,4.062,
RND_0486,Random_50M_150M,11,608,2,1,16,48,1728,44.6000,548.00,22.42,1.2431,0.0580,0.2068,0.2722,0.1489,0.2571,5.7824,35.7,35.7,0,1900.8,4.057,
RND_0487,Random_50M_150M,21,512,4,2,48,16,2400,26.0900,1122.00,38.33,2.3102,0.0874,0.3481,0.6584,0.2607,0.8042,18.8200,35.7,36.4,0,1900.8,4.054,
RND_0488,Random_50M_150M,17,448,12,2,48,32,2240,10.6600,690.00,93.81,3.5981,0.1032,0.5095,0.6890,0.4063,1.8332,45.6805,36.1,36.1,0,1900.8,4.046,
RND_0489,Random_50M_150M,9,640,16,16,32,48,896,14.2000,387.00,70.42,2.5701,0.0680,0.3369,0.6998,0.2689,0.8658,21.5983,36.1,36.4,0,1900.8,4.041,
RND_0490,Random_50M_150M,15,640,12,1,32,64,2560,7.9000,910.00,126.58,4.8341,0.0795,0.5010,0.8149,0.4216,2.4221,63.6827,36.1,37.5,0,1900.8,4.046,
RND_0491,Random_50M_150M,23,448,2,2,64,64,896,16.1500,350.00,61.92,2.2695,0.0629,0.4124,0.6874,0.3496,0.9360,24.7913,37.1,35.7,0,1900.8,4.039,
RND_0492,Random_50M_150M,16,576,1,1,16,32,1632,35.7100,657.00,28.00,1.5251,0.0695,0.2471,0.4111,0.1776,0.3768,8.4644,36.1,36.1,0,1900.8,4.030,
RND_0493,Random_50M_150M,15,640,2,2,64,32,2016,31.1200,858.00,32.13,1.8541,0.0909,0.2569,0.4523,0.1660,0.4764,9.6195,35.4,36.1,0,1900.8,4.028,
RND_0494,Random_50M_150M,22,448,1,1,48,48,1600,28.0000,998.00,35.71,2.1051,0.0663,0.3658,0.6112,0.2994,0.7700,19.6976,36.4,36.8,0,1900.8,4.024,
RND_0495,Random_50M_150M,13,544,16,4,16,32,2560,30.9100,880.00,32.35,1.8829,0.1061,0.2557,0.3899,0.1496,0.4815,8.8021,36.4,36.1,0,1900.8,4.018,
RND_0496,Random_50M_150M,17,640,16,16,48,16,1184,27.9000,875.00,35.84,1.9861,0.0485,0.2559,0.4267,0.2074,0.5083,12.8730,35.7,36.8,0,1900.8,4.007,
RND_0497,Random_50M_150M,14,448,4,1,32,64,2080,35.1900,596.00,28.42,1.4769,0.0927,0.2911,0.4078,0.1984,0.4299,9.1559,36.1,35.7,0,1900.8,4.010,
RND_0498,Random_50M_150M,24,320,16,4,48,48,1472,13.0900,593.00,76.39,2.9612,0.0816,0.5165,1.0763,0.4349,1.5295,40.2458,37.1,36.1,0,1900.8,4.006,
RND_0499,Random_50M_150M,26,448,4,1,64,48,896,14.5900,409.00,68.54,2.5337,0.0829,0.4170,0.6702,0.3341,1.0566,26.4576,36.8,36.4,0,1900.8,4.004,
RND_0500,Random_50M_150M,17,512,4,2,16,48,1984,10.9100,537.00,91.66,3.3784,0.0927,0.4664,0.8124,0.3737,1.5757,39.4570,35.7,36.1,0,1900.8,4.008,
RND_0501,Random_50M_150M,26,384,12,1,64,16,1600,11.2700,629.00,88.73,3.3797,0.0713,0.4822,0.7262,0.4108,1.6296,43.3917,35.7,36.1,0,1900.8,3.993,
RND_0502,Random_50M_150M,10,416,6,1,32,48,2176,45.6600,407.00,21.90,1.0859,0.0705,0.3024,0.4776,0.2318,0.3284,7.8673,36.1,36.1,0,1900.8,4.004,
RND_0503,Random_50M_150M,7,544,6,6,32,16,2144,47.8400,372.00,20.90,1.0200,0.0859,0.2830,0.6298,0.1971,0.2887,6.2827,35.7,36.4,0,1900.8,3.989,
RND_0504,Random_50M_150M,25,512,1,1,48,64,2464,21.5900,1359.00,46.32,2.7948,0.0716,0.3919,0.7170,0.3203,1.0954,27.9771,35.7,36.4,0,1900.8,3.985,
RND_0505,Random_50M_150M,23,448,8,2,64,32,608,38.6100,429.00,25.90,1.2319,0.0725,0.2870,0.4168,0.2144,0.3535,8.2552,36.1,36.1,0,1900.8,3.984,
RND_0506,Random_50M_150M,17,576,12,12,32,32,2016,25.8800,1047.00,38.64,2.2448,0.0710,0.3313,0.5748,0.2604,0.7437,18.2641,35.7,36.1,0,1900.8,3.984,
RND_0507,Random_50M_150M,21,448,12,12,48,16,2080,25.3300,1038.00,39.48,2.2618,0.0742,0.3927,0.6285,0.3184,0.8882,22.5085,36.1,37.1,0,1900.8,3.969,
RND_0508,Random_50M_150M,17,544,16,16,48,48,2080,22.4200,1210.00,44.60,2.5927,0.0596,0.3456,0.7005,0.2860,0.8960,23.1713,35.7,36.1,0,1900.8,3.965,
RND_0509,Random_50M_150M,16,608,6,6,64,64,1472,27.9800,810.00,35.74,1.9179,0.0551,0.2630,0.3635,0.2079,0.5044,12.4582,36.8,36.1,0,1900.8,3.956,
RND_0510,Random_50M_150M,26,512,2,2,16,48,2464,20.4600,1363.00,48.88,2.8782,0.1288,0.4361,0.7070,0.3072,1.2551,27.6347,36.4,36.4,0,1900.8,3.948,
RND_0511,Random_50M_150M,20,448,6,6,32,64,1568,30.1300,696.00,33.19,1.7249,0.0751,0.2477,0.6945,0.1726,0.4272,9.3044,36.1,36.4,0,1900.8,3.945,
RND_0512,Random_50M_150M,20,576,2,2,64,64,768,14.5300,383.00,68.82,2.5165,0.0762,0.3612,0.6016,0.2850,0.9089,22.4116,36.1,36.1,0,1900.8,3.944,
RND_0513,Random_50M_150M,22,576,16,4,48,16,1056,28.6500,809.00,34.90,1.8910,0.0531,0.2461,0.5895,0.1929,0.4653,11.4003,36.1,36.8,0,1900.8,3.942,
RND_0514,Random_50M_150M,17,352,8,1,48,32,1888,41.8400,565.00,23.90,1.3059,0.1009,0.2552,0.5629,0.1543,0.3333,6.2987,36.1,36.1,0,1900.8,3.937,
RND_0515,Random_50M_150M,18,448,6,6,32,16,1824,34.5600,666.00,28.94,1.5630,0.0906,0.3768,0.5630,0.2862,0.5889,13.9774,36.8,36.1,0,1900.8,3.927,
RND_0516,Random_50M_150M,9,640,6,6,64,32,1216,15.7400,350.00,63.53,2.3195,0.0785,0.3059,0.5656,0.2273,0.7094,16.4792,36.8,36.4,0,1900.8,3.935,
RND_0517,Random_50M_150M,27,288,16,16,32,64,992,26.9600,757.00,37.09,1.9069,0.0596,0.4550,0.8696,0.3955,0.8677,23.5650,36.4,36.8,0,1900.8,3.922,
RND_0518,Random_50M_150M,22,576,1,1,48,32,1568,28.5500,883.00,35.03,1.9688,0.0776,0.2485,0.5619,0.1709,0.4893,10.5159,35.7,36.1,0,1900.8,3.915,
RND_0519,Random_50M_150M,27,576,2,2,32,64,1632,22.6300,1109.00,44.19,2.4789,0.0852,0.3241,0.5718,0.2389,0.8034,18.5036,35.7,36.8,0,1900.8,3.911,
RND_0520,Random_50M_150M,9,576,12,12,64,48,1408,13.6000,393.00,73.53,2.6724,0.0667,0.3756,0.7227,0.3090,1.0038,25.8014,36.4,36.1,0,1900.8,3.911,
RND_0521,Random_50M_150M,28,288,4,1,64,32,1536,38.0400,659.00,26.29,1.4739,0.0859,0.3961,0.6776,0.3102,0.5839,14.2890,36.1,36.4,0,1900.8,3.904,
RND_0522,Random_50M_150M,25,416,1,1,48,16,1824,25.2400,1214.00,39.62,2.4422,0.0912,0.4093,0.6198,0.3181,0.9996,24.2740,35.7,36.1,0,1900.8,3.900,
RND_0523,Random_50M_150M,27,416,16,16,16,32,1440,25.9800,891.00,38.49,2.0842,0.0829,0.4319,0.7124,0.3490,0.9003,22.7311,36.8,36.8,0,1900.8,3.896,
RND_0524,Random_50M_150M,7,512,6,3,16,32,2272,50.9000,354.00,19.65,0.9630,0.0657,0.2490,0.3293,0.1832,0.2398,5.5147,35.7,35.7,0,1900.8,3.897,
RND_0525,Random_50M_150M,14,448,6,3,16,48,1280,45.2600,376.00,22.09,1.0609,0.0740,0.2611,0.3934,0.1871,0.2771,6.2036,35.7,35.7,0,1900.8,3.895,
RND_0526,Random_50M_150M,26,480,12,12,16,32,2272,19.6500,1381.00,50.89,2.9586,0.0678,0.4180,0.6773,0.3503,1.2368,32.3831,36.4,36.1,0,1900.8,3.891,
RND_0527,Random_50M_150M,5,640,1,1,32,32,2560,55.3600,396.00,18.06,0.9560,0.0739,0.2728,0.3809,0.1989,0.2608,5.9412,36.1,36.8,0,1900.8,3.889,
RND_0528,Random_50M_150M,21,544,16,4,32,32,2496,19.1200,1389.00,52.30,3.0103,0.0896,0.4117,0.6682,0.3222,1.2395,30.3087,35.7,36.8,0,1900.8,3.891,
RND_0529,Random_50M_150M,26,480,8,1,48,64,2624,18.8600,1521.00,53.02,3.1647,0.0923,0.4379,0.8678,0.3456,1.3857,34.1771,36.1,36.8,0,1900.8,3.876,
RND_0530,Random_50M_150M,17,416,8,4,16,64,1120,45.1900,435.00,22.13,1.1210,0.0642,0.2115,0.2874,0.1473,0.2371,5.1591,36.1,36.4,0,1900.8,3.877,
RND_0531,Random_50M_150M,13,640,12,12,16,48,3392,7.2300,998.00,138.31,5.2857,0.0665,0.5281,0.8039,0.4616,2.7913,76.2416,36.1,37.1,0,1900.8,3.870,
RND_0532,Random_50M_150M,20,448,2,1,16,32,1664,13.2300,460.00,75.59,2.8032,0.0698,0.4522,0.8407,0.3824,1.2675,33.4953,35.7,35.7,0,1900.8,3.871,
RND_0533,Random_50M_150M,5,544,6,3,48,32,2720,46.6900,353.00,21.42,1.0170,0.0648,0.2493,0.3295,0.1846,0.2535,5.8650,36.1,35.7,0,1900.8,3.876,
RND_0534,Random_50M_150M,26,544,2,2,48,16,2400,19.0000,1411.00,52.63,3.0426,0.0721,0.4018,0.6210,0.3298,1.2226,31.3556,36.1,37.1,0,1900.8,3.864,
RND_0535,Random_50M_150M,13,640,6,1,32,16,2240,31.6600,827.00,31.59,1.8062,0.1574,0.3930,0.7363,0.2356,0.7098,13.2961,36.4,36.8,0,1900.8,3.861,
RND_0536,Random_50M_150M,20,416,2,2,64,16,1728,35.3100,630.00,28.32,1.5079,0.0462,0.2684,0.3795,0.2222,0.4047,10.4708,35.7,36.1,0,1900.8,3.860,
RND_0537,Random_50M_150M,28,544,6,2,16,48,1344,25.8100,972.00,38.74,2.1731,0.1749,0.4509,0.9051,0.2759,0.9798,18.7393,36.4,36.4,0,1900.8,3.855,
RND_0538,Random_50M_150M,7,576,4,4,32,48,1856,17.1600,299.00,58.28,2.1055,0.0709,0.3401,0.6785,0.2692,0.7161,17.7118,36.1,36.1,0,1900.8,3.852,
RND_0539,Random_50M_150M,9,576,6,1,16,64,2976,31.1200,696.00,32.13,1.6921,0.0692,0.4941,0.8019,0.4248,0.8360,22.4642,35.7,36.8,0,1900.8,3.853,
RND_0540,Random_50M_150M,20,448,12,6,16,64,1696,28.5500,859.00,35.03,1.9448,0.0560,0.3677,0.6167,0.3117,0.7151,18.9447,36.4,36.1,0,1900.8,3.851,
RND_0541,Random_50M_150M,25,352,8,4,64,48,1408,32.2900,689.00,30.97,1.6490,0.1123,0.3265,0.5667,0.2142,0.5383,11.0374,36.1,35.7,0,1900.8,3.853,
RND_0542,Random_50M_150M,28,352,12,12,16,32,896,34.4100,579.00,29.06,1.4799,0.0886,0.3392,0.6981,0.2505,0.5019,11.5861,36.1,36.8,0,1900.8,3.846,
RND_0543,Random_50M_150M,18,448,8,4,48,64,1952,27.3400,867.00,36.58,2.0009,0.0850,0.3416,0.6750,0.2567,0.6836,16.0480,35.7,37.1,0,1900.8,3.840,
RND_0544,Random_50M_150M,22,384,2,2,32,48,1632,36.6400,580.00,27.29,1.4261,0.0874,0.3578,0.8061,0.2704,0.5102,12.0497,35.7,36.1,0,1900.8,3.844,
RND_0545,Random_50M_150M,24,608,4,4,32,48,1536,24.9600,1122.00,40.06,2.3640,0.0800,0.3208,0.5275,0.2408,0.7584,17.7891,36.1,36.1,0,1900.8,3.836,
RND_0546,Random_50M_150M,10,544,16,1,16,16,2144,42.9400,573.00,23.29,1.2949,0.0508,0.2975,0.4761,0.2467,0.3852,9.9811,35.4,35.7,0,1900.8,3.848,
RND_0547,Random_50M_150M,17,512,16,1,48,32,2592,25.4900,1134.00,39.23,2.3502,0.0557,0.3296,0.5947,0.2739,0.7746,20.1134,36.1,34.0,0,1900.8,3.794,
RND_0548,Random_50M_150M,25,640,2,2,32,16,1504,26.3600,1036.00,37.94,2.2120,0.0811,0.2811,0.5890,0.2000,0.6219,13.8278,34.4,34.7,0,1900.8,3.788,
RND_0549,Random_50M_150M,14,640,1,1,48,16,3232,18.7800,1772.00,53.25,3.4227,0.0865,0.3725,0.5837,0.2861,1.2751,30.5971,34.0,34.7,0,1900.8,3.789,
RND_0550,Random_50M_150M,19,576,8,4,32,48,1984,8.6100,817.00,116.14,4.4175,0.0668,0.4991,0.7982,0.4323,2.2048,59.6786,35.1,35.7,0,1900.8,3.793,
RND_0551,Random_50M_150M,7,512,12,1,16,64,2656,46.2000,471.00,21.65,1.1420,0.0886,0.2766,0.4654,0.1880,0.3159,6.7105,35.4,35.1,0,1363.2,3.784,
RND_0552,Random_50M_150M,17,384,16,2,16,16,1856,15.2700,428.00,65.49,2.4581,0.0632,0.4731,0.7843,0.4099,1.1629,31.4876,34.4,35.1,0,1900.8,3.781,
RND_0553,Random_50M_150M,25,544,2,1,16,16,2592,20.6900,1426.00,48.33,2.9243,0.0696,0.4277,0.7904,0.3581,1.2509,32.7275,34.7,36.1,0,1363.2,3.778,
RND_0554,Random_50M_150M,16,448,6,6,32,16,2464,32.1200,776.00,31.13,1.7411,0.0761,0.3254,0.5620,0.2493,0.5665,13.5659,34.7,35.1,0,1900.8,3.785,
RND_0555,Random_50M_150M,15,576,8,4,64,32,2368,9.0200,768.00,110.86,4.2048,0.0697,0.4747,0.7889,0.4049,1.9959,53.2056,35.1,35.4,0,1900.8,3.769,
RND_0556,Random_50M_150M,14,448,16,2,32,64,2176,12.1000,529.00,82.64,3.0910,0.0838,0.4866,0.7833,0.4028,1.5042,38.9078,35.4,35.4,0,1900.8,3.778,
RND_0557,Random_50M_150M,23,480,1,1,64,64,2208,26.7000,1049.00,37.45,2.2100,0.0646,0.3426,0.5912,0.2780,0.7572,19.2001,36.4,35.7,0,1900.8,3.768,
RND_0558,Random_50M_150M,15,576,1,1,32,32,1632,41.3300,611.00,24.20,1.3611,0.0858,0.2729,0.3658,0.1871,0.3715,7.9575,36.8,36.1,0,1900.8,3.774,
RND_0559,Random_50M_150M,15,576,2,2,48,64,1856,10.9300,589.00,91.49,3.4252,0.0558,0.4369,0.8553,0.3812,1.4966,40.8001,35.1,35.4,0,1900.8,3.765,
RND_0560,Random_50M_150M,15,544,4,4,64,16,2112,31.4700,804.00,31.78,1.7891,0.0606,0.2567,0.3314,0.1961,0.4592,10.9627,35.4,36.1,0,1900.8,3.771,
RND_0561,Random_50M_150M,13,416,4,2,64,32,2240,42.1800,531.00,23.71,1.2659,0.0804,0.2306,0.3563,0.1501,0.2919,5.9400,36.1,35.1,0,1900.8,3.767,
RND_0562,Random_50M_150M,28,576,16,8,32,32,1824,17.6700,1597.00,56.59,3.3514,0.1162,0.4035,0.6810,0.2873,1.3523,30.0853,35.1,35.4,0,1900.8,3.761,
